busn_date,name,ip,industry,address,balance
2022-01-31,Bryan Carter,192.168.68.1,construction,"84896 Henry Park Suite 755
Eatonville, LA 96081",919065.0
2022-02-28,Anthony Anderson,172.21.152.78,travel,"1942 Little Avenue Suite 187
North Michael, CA 54993",377976.0
2020-01-31,David Jones,192.168.144.207,travel,"7798 Schmitt Coves Apt. 573
Jaredmouth, TX 77971",687274.0
2020-02-29,Elizabeth Long,172.17.194.90,travel,"589 Elizabeth Dale
Jacobsville, UT 81250",74775.0
2020-03-31,Chad Thomas,192.168.211.136,fishing,"2343 Dana Mission
West John, MI 52324",956584.0
2020-04-30,Timothy Faulkner,172.22.105.60,fishing,"79075 Ryan Divide
Lake Christina, VA 17620",208274.0
2020-05-31,Erin Ochoa,192.168.169.107,retail,"488 Christopher Lock
Brenttown, NC 18397",333608.0
2020-06-30,Erica Copeland,192.168.52.174,construction,"214 Carlos Street
Lopeztown, NC 44056",824005.0
2020-07-31,Michael Wright,10.55.103.2,fishing,"1830 Leslie Hollow
Lake Hectorstad, FL 95850",264306.0
2020-08-31,Jesus Harris,192.168.20.251,construction,"960 Jacobs Hollow Suite 468
Sarahchester, GA 25294",952195.0
2020-09-30,Stephanie Barnes,10.222.241.42,construction,"2592 Amanda Skyway Apt. 355
Emilystad, WV 57912",721624.0
2020-10-31,Michael Gonzalez,10.66.29.160,retail,"63962 Curtis Street Apt. 950
New Jeremybury, VA 81052",608863.0
2020-11-30,Sabrina Anthony,192.168.159.137,fishing,"95591 Walters Keys Apt. 380
Pereztown, VA 40191",181522.0
2020-12-31,Jacob Mccullough,10.14.103.126,construction,"392 William Dam Apt. 515
Perezview, VA 82997",257118.0
2021-01-31,Karen Gallagher,172.23.134.220,travel,"71242 Oneill Shores Suite 249
North Danielmouth, SD 09568",954170.0
2021-02-28,Chad Moore,172.22.117.70,fishing,"86230 Martin Hills Suite 026
West Chadhaven, WI 91732",7427.0
2021-03-31,John Holden,192.168.122.33,retail,"59105 Victoria Isle Suite 063
North Jamesstad, AZ 72759",705200.0
2021-04-30,Melissa Smith,192.168.2.142,retail,"88086 Gray Harbors
Delgadoborough, AK 02579",929455.0
2021-05-31,Sharon Chavez,172.17.138.142,construction,"778 Raymond Avenue Apt. 342
South Sharon, FL 55569",611004.0
2021-06-30,Gregory Wade,10.30.4.132,retail,"USNS Watson
FPO AA 41356",472238.0
2021-07-31,Angela Robinson,192.168.61.191,fishing,"USNV Williams
FPO AE 40609",975259.0
2021-08-31,Miss Melanie Lee,192.168.187.180,retail,"412 Judy Tunnel
South Cynthia, VA 54901",5729.0
2021-09-30,Kelly Santiago,10.70.161.119,travel,"2128 Patricia Stream Suite 650
Morrisonmouth, TN 22585",316476.0
2021-10-31,Debra Thomas,10.70.116.103,fishing,"989 Smith Garden Apt. 777
Rubiomouth, NE 75614",35248.0
2021-11-30,Mrs. Tara Roth,172.22.83.68,construction,"466 Kathryn Pike
Jonathanmouth, CO 17822",412940.0
2021-12-31,Bethany White,172.29.47.77,fishing,"198 Jensen Causeway Apt. 488
East Ambershire, PA 53644",994045.0
2022-01-31,Dwayne Daniels,192.168.163.78,travel,"6820 Miller Plains Suite 985
Smithbury, OK 62197",652210.0
2022-02-28,Gregory Hopkins,172.21.7.218,retail,"0965 Alicia Avenue
Markmouth, NJ 68112",735793.0
2020-01-31,Madison Richardson,10.221.118.103,fishing,"164 Hall Point
New Lauren, TX 65930",634923.0
2020-02-29,Emily Proctor,192.168.138.11,fishing,"4776 Vincent Brooks Suite 028
South Williamfurt, AL 68230",435077.0
2020-03-31,Latasha Morales,192.168.203.246,fishing,"8493 Charles Mountain
Watsonborough, AL 20512",129816.0
2020-04-30,Brian Baker,10.126.166.183,travel,"8446 Crystal Expressway Apt. 840
Paulfurt, AZ 57398",898281.0
2020-05-31,Michael Hudson,10.186.207.217,travel,"50904 Collins Views
Hesston, ND 49509",495812.0
2020-06-30,Tyler Palmer,192.168.25.168,fishing,"050 Martinez Mill
Andrewsside, AZ 11906",958993.0
2020-07-31,Andrew Torres,172.16.37.103,fishing,"60836 Mary Walk Suite 873
Heatherhaven, ID 28594",227206.0
2020-08-31,Sean Delacruz,172.25.175.54,construction,"52224 Gonzalez Passage Suite 096
East Sarah, RI 54035",943774.0
2020-09-30,Taylor Graves,10.15.215.245,construction,"049 Courtney Port
Coleberg, AK 67611",131395.0
2020-10-31,Kelsey Robertson,10.60.242.108,fishing,"685 Ray Light Suite 902
Kingbury, CT 53349",926894.0
2020-11-30,Matthew Spencer,10.248.97.203,construction,"PSC 4578, Box 8894
APO AP 10242",857193.0
2020-12-31,Meredith Love,192.168.87.172,retail,"400 Flores Creek
Joannetown, KY 77293",44027.0
2021-01-31,Robert Scott,172.29.32.154,fishing,"00820 Danny Inlet Suite 389
North Kennethborough, NJ 68865",26110.0
2021-02-28,Jack Rivera,172.20.203.131,fishing,"119 Jason Vista
Tammyton, UT 53744",859378.0
2021-03-31,Charles Henry,172.23.63.231,construction,"6578 James Coves Suite 355
West Carolyn, CO 64976",586351.0
2021-04-30,Elizabeth Powell,192.168.241.90,retail,"359 Kenneth Motorway
North Jessicahaven, PA 69261",839103.0
2021-05-31,Debra Garcia,172.30.41.165,construction,"PSC 3568, Box 6246
APO AA 83567",822633.0
2021-06-30,Andres Thompson,192.168.57.233,fishing,"0758 Richard Oval Apt. 397
Glennfort, NJ 01364",58823.0
2021-07-31,Caroline Dominguez,10.29.80.228,travel,"718 Nelson Flat
Benjaminland, KY 03883",576436.0
2021-08-31,Steven Clark,192.168.173.45,retail,"478 Joel Locks
Erinview, KY 31346",114396.0
2021-09-30,Julia Lopez,172.20.88.108,retail,"470 Burns Burg
North Randyshire, WV 92415",29459.0
2021-10-31,Lisa Valencia,172.16.230.95,retail,"Unit 9646 Box 0730
DPO AE 11464",774858.0
2021-11-30,Courtney Lewis,10.70.167.55,fishing,"USCGC Hooper
FPO AE 19153",663293.0
2021-12-31,Jennifer Allen,192.168.46.136,fishing,"061 William Overpass
South Lauren, WV 73568",63742.0
2022-01-31,Jonathan Byrd,192.168.201.71,retail,"22968 Bennett Rapid
Turnerfurt, AZ 40442",416827.0
2022-02-28,Christy Bond,172.21.170.75,retail,"6351 Cross Brooks Apt. 453
South Tinaborough, NY 84701",310361.0
2020-01-31,Catherine Porter,10.66.165.75,construction,"795 Sarah Estate Suite 466
Lake Shawn, SC 60676",981503.0
2020-02-29,Karl Ayala,10.33.148.192,travel,"10239 Leonard Cape
Cynthiaside, NJ 72197",929781.0
2020-03-31,Kirsten Garcia,192.168.57.159,travel,"PSC 7333, Box 4667
APO AA 36063",717534.0
2020-04-30,Kaitlyn Malone,172.25.37.164,fishing,"PSC 4894, Box 0665
APO AP 80810",320983.0
2020-05-31,Gregory Ortega,10.139.91.189,retail,"63473 Lisa Squares Suite 416
Lake Ethan, MT 02166",651839.0
2020-06-30,William King,192.168.225.146,travel,"62963 Long Vista
South Kevinstad, AZ 21222",255387.0
2020-07-31,Alicia Gordon,172.23.197.178,retail,"8266 Kathryn Isle
West Gloriaberg, WI 40076",454189.0
2020-08-31,Randy Wright,10.19.199.91,travel,"58527 Peggy Landing
East Jon, WV 52418",339962.0
2020-09-30,Timothy Rice,10.216.186.16,travel,"USCGC Duncan
FPO AA 18973",397519.0
2020-10-31,David Fox,172.23.78.62,fishing,"0952 Gamble Inlet
New Josephtown, RI 47873",803801.0
2020-11-30,Peter Fisher,10.12.220.115,construction,"245 White Lodge
North Whitneystad, MN 04521",692247.0
2020-12-31,Larry Miller,192.168.80.44,retail,"2421 Carr Garden
South Samantha, AR 79778",770660.0
2021-01-31,Joseph Archer,192.168.131.65,fishing,"98451 Sarah Island
Ellisstad, MS 32980",349464.0
2021-02-28,Tina Ellison,192.168.136.63,construction,"17744 Justin Inlet
North Mitchellhaven, ND 87658",329928.0
2021-03-31,Lisa Browning,172.19.206.62,travel,"513 Jennifer Row Suite 463
Popechester, MS 30195",159082.0
2021-04-30,David Martin,192.168.201.163,travel,"64147 Collins Skyway Apt. 778
Lake Theresa, MI 06921",86664.0
2021-05-31,Diana Meyer,172.24.33.205,retail,"PSC 6851, Box 1601
APO AE 01819",742157.0
2021-06-30,Christopher Walters,172.17.114.196,fishing,"1371 Davis Crossing Suite 312
Clarkmouth, IA 75668",89038.0
2021-07-31,Robert Bean,172.30.41.190,travel,"72854 Anderson Drive Suite 795
West Prestonchester, TN 21482",84948.0
2021-08-31,Kimberly Lopez,10.219.55.149,construction,"PSC 7811, Box 8252
APO AA 08829",837599.0
2021-09-30,Joseph Ramos,172.21.145.154,construction,"9340 David Summit Apt. 431
Port Emilyland, DE 66320",27996.0
2021-10-31,Wanda Bush,172.22.237.146,retail,"092 Tristan Forges
Ryanland, LA 85862",561666.0
2021-11-30,Eric Wright Jr.,192.168.148.123,fishing,"2868 Parker Harbors Apt. 516
Johnsonburgh, SD 59503",624639.0
2021-12-31,Sheila Gross,192.168.224.139,fishing,"6394 Jeremy Mountain
West Ashley, VT 31745",433987.0
2022-01-31,Marie Peterson,172.20.127.102,fishing,"PSC 1636, Box 8822
APO AE 21485",786793.0
2022-02-28,Shelly Powell,172.29.150.247,travel,"4398 Francisco Motorway
Mistyburgh, ME 94784",754091.0
2020-01-31,Daniel Black,192.168.97.190,construction,"03464 Bryce Villages
East Kennethmouth, RI 99760",500555.0
2020-02-29,Kyle Hinton,192.168.68.160,construction,"51148 Munoz Lights Suite 925
Karaside, UT 22393",70724.0
2020-03-31,Michelle Ramirez,172.17.197.49,travel,"152 Diana Stravenue
New Anthonyview, CA 16974",354904.0
2020-04-30,Kathy White,172.20.113.189,construction,"794 Tran Rapid
Greerburgh, MD 46333",581790.0
2020-05-31,Emily Miller,10.133.20.67,fishing,"1697 Schultz Street Suite 856
Clarkborough, HI 91438",747588.0
2020-06-30,Anne Taylor,192.168.76.64,fishing,"165 Jamie Freeway Apt. 565
Christensenberg, MS 33791",112874.0
2020-07-31,Andre Huerta,172.26.109.217,travel,"6302 Lam Neck Apt. 406
East Danielport, WA 82243",475935.0
2020-08-31,Amanda Harper,10.188.119.127,travel,"84226 Tiffany Station Apt. 612
Lake Davidbury, AR 66696",192338.0
2020-09-30,Samantha Davidson,192.168.4.236,retail,"11444 Lopez Alley Apt. 108
Lake Patriciaberg, AL 32750",869679.0
2020-10-31,Stacey Garcia,172.25.65.49,retail,"USCGC Monroe
FPO AA 82974",506258.0
2020-11-30,Dr. Amber Blevins,172.16.250.148,fishing,"2640 Wilson Cape Apt. 705
South Amyville, VA 45698",217585.0
2020-12-31,Kristen Potter,192.168.98.62,construction,"5951 Flowers Field Apt. 420
Georgeton, FL 32208",310718.0
2021-01-31,James Hall,10.83.53.70,fishing,"717 David Harbors Apt. 287
Tonyfort, AZ 90182",781877.0
2021-02-28,Chris Shah,10.173.240.1,retail,"843 Caroline Course
Matthewborough, TN 31935",963008.0
2021-03-31,Nathan Carlson,10.133.11.127,construction,"59691 James Spring
North Louis, WA 36596",597340.0
2021-04-30,Jose Stevenson,192.168.85.174,travel,"708 Lacey Ford Apt. 592
Manningland, FL 21075",72155.0
2021-05-31,Amy Hill,172.19.98.107,retail,"304 Daniel Mountains
North Lisa, MN 85191",857309.0
2021-06-30,Kimberly Garcia,192.168.210.159,construction,"4968 Wright Circle
Port Patty, OR 78339",553295.0
2021-07-31,Miguel Taylor,172.16.94.254,travel,"2227 Smith Mountains Suite 781
East Tammy, TX 61308",982142.0
2021-08-31,Tonya Hayes,192.168.187.108,retail,"427 Wong Place
Deniseview, NH 44020",76785.0
2021-09-30,Derek Castro,10.38.96.115,retail,"5929 Monique Estate Suite 249
Carrmouth, NC 99567",844070.0
2021-10-31,Dawn Warner,192.168.165.164,travel,"7985 Cassidy Stravenue Apt. 127
New John, DE 85991",881110.0
2021-11-30,Laura Marshall,10.76.215.74,travel,"638 Smith Extensions
New Martintown, MO 57938",896408.0
2021-12-31,Claudia Dickerson,172.16.35.156,fishing,"PSC 0934, Box 9771
APO AE 06187",580844.0
2022-01-31,James Butler,192.168.108.200,construction,"79723 Clark Flats Apt. 053
Timothyhaven, IL 31759",822808.0
2022-02-28,Jonathan Charles,10.87.166.159,retail,"344 Tim Branch
Joshuafurt, ND 81009",244969.0
2020-01-31,Haley Rodriguez,192.168.210.178,retail,"5657 Morgan Roads Suite 506
Christophertown, OK 57379",285560.0
2020-02-29,Ashley Johnson,10.237.82.252,fishing,"040 David Alley Suite 131
Ericafurt, VA 96188",965246.0
2020-03-31,Robert Wiggins,10.225.13.217,retail,"7613 Johnson Vista
Prattland, CO 09529",611843.0
2020-04-30,Kimberly Martin,10.50.253.81,travel,"17021 John Spur Apt. 280
Port Kevin, NC 42360",108053.0
2020-05-31,Carl Flores,10.171.100.184,retail,"545 Sanchez Path
Richardhaven, MA 91726",656574.0
2020-06-30,Michael Chambers,10.188.191.143,fishing,"114 Clarke View
Port Cathy, DC 45785",1990.0
2020-07-31,James Roberts,10.59.62.164,travel,"3044 Christina Isle Suite 507
North Michael, OH 47393",64602.0
2020-08-31,Katherine Dixon,10.248.116.172,construction,"51338 Martin Station
Andersonmouth, FL 89054",533266.0
2020-09-30,Samantha Hale,10.198.50.170,fishing,"8838 Andrew Creek Suite 610
Port Crystalberg, MI 57285",358530.0
2020-10-31,Robert Mcguire,172.23.14.215,travel,"Unit 0043 Box 2568
DPO AE 82129",64474.0
2020-11-30,Kelly Brown,172.29.133.100,retail,"45745 Wright Terrace
Carrmouth, KY 47832",620181.0
2020-12-31,Joshua Lucas,172.24.189.248,construction,"80659 Davis Locks
Andrewchester, KY 06000",254165.0
2021-01-31,Adam Hicks,10.208.139.81,construction,"92795 White Spur
East Davidfurt, CA 82646",826833.0
2021-02-28,Amy Morris,192.168.90.166,fishing,"6515 Cooper Trafficway Suite 723
Reedburgh, VT 18218",778037.0
2021-03-31,Larry Castro,172.19.145.77,travel,"0994 Nguyen Prairie Suite 450
Andreaton, NE 28430",791643.0
2021-04-30,Nicole Ho,172.22.241.221,retail,"18860 Angela Court
East Alexander, MA 76563",3781.0
2021-05-31,Michael Bean,10.92.103.229,travel,"PSC 9756, Box 8772
APO AE 44868",577327.0
2021-06-30,Kelsey Harris,10.22.149.36,construction,"40458 Keith Junctions Suite 004
New Amy, KS 33554",565558.0
2021-07-31,Michael Johnson,192.168.254.96,fishing,"034 Lindsey Spur
Joanneburgh, PA 22591",30781.0
2021-08-31,Kathryn Edwards,10.87.215.146,construction,"Unit 1264 Box 9192
DPO AE 16530",189934.0
2021-09-30,Diane Roberts,10.28.117.160,construction,"24632 Danny Branch Apt. 345
Lake Gabriellaborough, ND 54109",211171.0
2021-10-31,Erica Moore,192.168.87.36,fishing,"551 Bryant Road
Perkinsbury, VT 37119",197860.0
2021-11-30,Maria Gonzalez,192.168.119.83,retail,"86508 Obrien Street
West Evanfurt, MT 25183",890182.0
2021-12-31,Dawn Williams,192.168.33.180,fishing,"65339 Meyers Roads Apt. 075
West Walterstad, AZ 28786",113912.0
2022-01-31,Christopher Fischer,10.91.157.233,construction,"970 Cameron Ridge
Port Shannon, AR 25477",521555.0
2022-02-28,Brenda Jacobs,192.168.173.97,retail,"53678 Cody Summit
Karenfurt, WA 43639",228774.0
2020-01-31,Amy Hansen,172.21.232.167,fishing,"4288 Debra Trafficway Apt. 020
Barkerchester, DE 87452",425974.0
2020-02-29,Michael Miller,172.23.79.22,construction,"8869 Katherine Highway Apt. 616
West Jorgemouth, TX 34174",197425.0
2020-03-31,Derrick Carter,10.67.198.204,retail,"17385 Campbell Manors Suite 943
Lake Sandra, VT 76454",119001.0
2020-04-30,Larry Rodriguez,10.202.123.243,retail,"98506 Ricardo Extension
New Kevin, NC 57401",44345.0
2020-05-31,Frank Moon,172.22.109.3,fishing,"051 Jennifer Ways
Amandashire, IA 82386",159649.0
2020-06-30,Sheila Murphy,10.246.168.50,construction,"2149 James Vista
North Lawrence, GA 09545",985096.0
2020-07-31,Christopher Garcia,192.168.223.192,fishing,"79389 Michelle Squares
West Lauren, AR 26347",172189.0
2020-08-31,David Daniels,172.23.216.141,travel,"4375 Hayes Key
North Maryview, HI 83271",138792.0
2020-09-30,Chelsea Smith,10.5.9.180,retail,"9311 Jacqueline Greens
Port Jenniferside, NV 31029",993177.0
2020-10-31,Jamie Hinton,172.27.67.223,travel,"1328 Terri Land
New Patriciachester, NE 30704",60362.0
2020-11-30,Miranda Mendez,10.97.28.114,travel,"632 Brown Fort Apt. 041
New Johnfurt, IA 71949",465256.0
2020-12-31,Sandra Bishop,172.30.226.81,retail,"605 Miranda Spring
Swansonstad, VT 62942",137687.0
2021-01-31,Miranda Weber,172.19.244.138,construction,"149 Rachel Groves Suite 994
West Tyler, IL 21447",374938.0
2021-02-28,Robert Smith,172.28.156.187,travel,"078 Shawn Estates Suite 003
Port Barbaramouth, UT 49906",397378.0
2021-03-31,Stephanie Gomez,192.168.200.213,retail,"6632 Melissa Street
West Amanda, NH 86981",198479.0
2021-04-30,Lindsey Allen,172.20.72.244,fishing,"59905 Steven Plaza Suite 878
Danaport, VT 04386",84239.0
2021-05-31,Amy Perry,192.168.171.165,travel,"76842 Farley Keys
North Jennifer, CA 30256",204128.0
2021-06-30,Tiffany Vasquez,192.168.209.85,travel,"1218 Shawn Loop Apt. 464
North Erica, OR 97264",228625.0
2021-07-31,Mark Klein,10.74.75.90,travel,"99259 Joshua Crossing
East Timothy, SD 17170",802039.0
2021-08-31,Shawn Evans,172.20.153.195,construction,"763 Williams Spring
Lake Jeffreyborough, AL 82438",548296.0
2021-09-30,Clinton Smith,172.22.148.162,construction,"709 Timothy Park
North Wendy, NV 17142",504795.0
2021-10-31,Jonathon Day,172.18.75.248,travel,"1023 Jennifer Crossroad
New Carrie, VT 09178",328944.0
2021-11-30,Jacob Sloan,172.24.243.50,fishing,"4477 Barbara Lakes Apt. 739
New Kellyshire, DE 48696",573304.0
2021-12-31,Timothy Alvarez,172.21.128.21,construction,"8845 Franklin Circle Suite 325
Robertsstad, NY 32852",150772.0
2022-01-31,Terry Moore,10.209.223.154,fishing,"769 Moreno Pass Apt. 793
Christophershire, LA 92553",251435.0
2022-02-28,Mandy Mcgrath,172.24.246.174,retail,"3740 Craig Roads Apt. 555
New Jessicaton, GA 51088",295741.0
2020-01-31,Raymond Fisher,10.122.7.59,construction,"34676 Scott Oval
North Bradyville, OK 06436",368822.0
2020-02-29,David Davis,10.11.236.66,construction,"USNV Williams
FPO AP 55112",221018.0
2020-03-31,Mrs. Kristy Dennis MD,172.19.169.92,retail,"059 Kristin Vista
Murphyside, ID 24936",852461.0
2020-04-30,Victoria Pollard,192.168.164.81,travel,"335 Carter Gateway
North James, NM 83468",217388.0
2020-05-31,Diane Cisneros,172.21.75.185,construction,"375 Berg Stream Suite 735
Cynthiashire, ID 29590",925606.0
2020-06-30,Crystal Campbell,172.23.1.114,fishing,"96322 Steven Plains
Robinsonchester, WI 69170",195151.0
2020-07-31,Michele Mendez,10.75.110.94,fishing,"282 Smith Junctions Apt. 714
Bellside, TX 39229",743536.0
2020-08-31,Wendy Mccoy,192.168.167.51,travel,"13301 Michele Light Apt. 445
Spearsside, MT 06877",579566.0
2020-09-30,Mallory Leach,10.30.155.249,travel,"55716 Alicia Islands Apt. 773
Medinamouth, RI 24884",631824.0
2020-10-31,Kimberly Turner,192.168.250.210,construction,"126 Rebecca Loop Suite 223
South Craigland, SC 97548",44150.0
2020-11-30,Melanie Smith,10.16.220.240,travel,"74536 James Walk
North Mikeburgh, CO 80912",222002.0
2020-12-31,John Willis,10.68.1.248,travel,"8218 Kenneth Center
North Christopher, VA 51613",903142.0
2021-01-31,Melissa Jacobs,10.197.218.176,retail,"PSC 7172, Box 4298
APO AE 25237",630758.0
2021-02-28,David Pierce II,10.66.166.226,construction,"10788 Tammy Ford
East James, HI 84952",999885.0
2021-03-31,Brianna Bradley,172.27.190.218,travel,"09003 Peterson Loaf Apt. 198
Stephenchester, DC 78784",525204.0
2021-04-30,Joshua Gardner,10.118.114.63,retail,"7588 Bobby Fields
Tiffanyfort, IL 44312",769370.0
2021-05-31,Rebecca Roberts,172.21.110.17,travel,"2614 Cameron Freeway
Port Michael, IA 48921",469017.0
2021-06-30,Aaron Clayton,10.111.59.251,retail,"03108 Gonzalez Trafficway
East Erinburgh, IL 08039",262995.0
2021-07-31,Jeremy Bailey,10.233.122.135,travel,"51399 Mary Heights
New Sarah, AK 38767",36698.0
2021-08-31,Tony Brooks,172.22.81.253,fishing,"05210 Gabriel Lodge
Port Tony, MA 51602",543745.0
2021-09-30,Joshua Brewer,192.168.158.116,travel,"63205 Chad Path Suite 618
East Robertburgh, OR 68577",272282.0
2021-10-31,Anne Adams,10.218.113.5,fishing,"492 Christopher Garden Suite 297
New John, MO 83865",320856.0
2021-11-30,Cynthia Harding,172.23.195.13,fishing,"910 Kane Rue Suite 328
Jamesshire, WA 21019",770316.0
2021-12-31,Michael Long,172.16.237.13,fishing,"66152 Dawn Drive
Lake Debra, WI 32275",256354.0
2022-01-31,Damon Smith,192.168.239.165,travel,"625 Shane Overpass Suite 794
New Lindaview, GA 30913",324344.0
2022-02-28,Christine Mckay,172.24.1.220,travel,"1885 Adam Harbors Apt. 312
South Katelyn, AR 46557",761847.0
2020-01-31,Angela Moore,192.168.79.110,retail,"PSC 1847, Box 4664
APO AA 72176",116777.0
2020-02-29,Nancy Smith,192.168.247.254,construction,"43648 Christopher Ridge Apt. 233
Port Erinshire, HI 82297",153861.0
2020-03-31,Clinton Anderson,172.16.172.130,travel,"453 Nguyen Plaza
Adrianaland, MI 19117",656260.0
2020-04-30,Laura Chavez,172.24.6.84,construction,"77727 Tate Light
Lake James, SC 25133",832267.0
2020-05-31,Antonio Richmond,192.168.139.95,travel,"7628 David Drive
Charlesshire, IN 57940",857731.0
2020-06-30,Angel Martinez,10.89.7.182,construction,"388 Perry Mission Apt. 048
North Carriemouth, NC 00850",680658.0
2020-07-31,Sean Daniel,10.251.36.111,travel,"8746 Ronald Overpass
Larsonfort, HI 18979",27267.0
2020-08-31,Brooke Baker,172.28.4.111,construction,"4062 Hunter Squares Apt. 512
Lake Vincentland, VA 41625",114444.0
2020-09-30,Regina Robertson,172.28.198.39,retail,"979 Nelson Motorway
Garrettchester, DE 67571",65814.0
2020-10-31,Travis Oliver,172.22.213.197,retail,"8306 Allen Branch
Tiffanybury, IN 64167",532776.0
